name,n_mutants,spearman,ndcg,top_recall_10pct,mean_plddt
A0A140D2T1_ZIKV_Sourisseau_2019,9576,0.05240215386283495,0.26431166685076557,0.09603340292275574,64.34284973144531
A0A192B1T2_9HIV1_Haddox_2018,12577,0.2775939911295873,0.7996958024934125,0.12559618441971382,74.73258972167969
A0A1I9GEU1_NEIME_Kennouche_2019,922,0.062438392014639396,0.57905567727284,0.10752688172043011,93.31192016601562
A0A247D711_LISMN_Stadelmann_2021,1653,0.423327070932422,0.9311886035329809,0.12048192771084337,91.35069274902344
A0A2Z5U3Z0_9INFA_Doud_2016,10715,0.4347301223324049,0.8621505363009515,0.16511194029850745,86.60649871826172
A0A2Z5U3Z0_9INFA_Wu_2014,2350,0.3506207113110702,0.11042153211678052,0.16595744680851063,86.60527801513672
A4D664_9INFA_Soh_2019,14421,0.26239921941632244,0.1106820226579552,0.12681912681912683,91.17082214355469
A4GRB6_PSEAI_Chen_2020,5004,0.6313138217499361,0.8375664869896344,0.16966067864271456,91.02559661865234
A4_HUMAN_Seuma_2022,14811,0.38676617772000477,0.8247398550411292,0.12213225371120108,66.71468353271484
AACC1_PSEAI_Dandage_2018,1801,0.37477907532707244,0.7748259033342499,0.18232044198895028,89.28068542480469
ACE2_HUMAN_Chan_2020,2223,0.2225112442214425,0.7748178209446485,0.09417040358744394,89.89033508300781
ADRB2_HUMAN_Jones_2020,7800,0.5271816928556137,0.8081742814526157,0.18974358974358974,76.81987762451172
AICDA_HUMAN_Gajula_2014_3cycles,209,0.06416082383395803,0.1496093658423045,0.14285714285714285,88.91484069824219
AMFR_HUMAN_Tsuboyama_2023_4G3O,2972,0.4899408328291753,0.9367800678786979,0.4563758389261745,97.41511535644531
AMIE_PSEAE_Wrenbeck_2017,6227,0.48454851506885516,0.9573921746376824,0.1797752808988764,97.87737274169922
ANCSZ_Hobbs_2022,4670,0.5429733842939509,0.9609040541403271,0.16488222698072805,81.4455337524414
ARGR_ECOLI_Tsuboyama_2023_1AOY,1287,0.5980323686050916,0.9400609791812046,0.2713178294573643,92.61566162109375
B2L11_HUMAN_Dutta_2010_binding-Mcl-1,170,0.2766140900458596,,0.35294117647058826,58.768436431884766
BBC1_YEAST_Tsuboyama_2023_1TG0,2069,0.5541770575755723,0.8776889936237414,0.36231884057971014,97.31828308105469
BCHB_CHLTE_Tsuboyama_2023_2KRU,1572,0.592433698341833,0.9483769156281545,0.33544303797468356,92.06346130371094
BLAT_ECOLX_Deng_2012,4996,0.5050148353916846,0.7971807430395033,0.286,94.34461975097656
BLAT_ECOLX_Firnberg_2014,4783,0.7651199661072897,0.9079039101013913,0.29018789144050106,94.30803680419922
BLAT_ECOLX_Jacquier_2013,989,0.6738310171651224,0.9065684771361574,0.18181818181818182,94.34461975097656
BLAT_ECOLX_Stiffler_2015,4996,0.7601353801266543,0.9662195913316725,0.292,94.34461975097656
BRCA1_HUMAN_Findlay_2018,1837,0.46800585914421233,0.9353571269960673,0.16304347826086957,39.25905227661133
BRCA2_HUMAN_Erwood_2022_HEK293T,265,0.1432453346058113,0.979024640664199,0.14814814814814814,38.99436950683594
C6KNH7_9INFA_Lee_2018,10754,0.3931764604217593,0.8744540916292465,0.16449814126394052,85.72306823730469
CALM1_HUMAN_Weile_2017,1813,0.18746654437725205,0.9506671956787915,0.09340659340659341,83.27376556396484
CAPSD_AAV2S_Sinai_2021,42328,0.3332136290125603,0.6599197552188366,0.148830616583983,85.21765899658203
CAR11_HUMAN_Meitlis_2020_gof,2374,0.10877988822844778,0.6972283915144409,0.058823529411764705,70.4814682006836
CAR11_HUMAN_Meitlis_2020_lof,2395,0.1367091331290167,0.8847128998615895,0.06666666666666667,70.44123840332031
CAS9_STRP1_Spencer_2017_positive,8117,0.1302600170438993,0.8784763055759263,0.11206896551724138,87.79644775390625
CASP3_HUMAN_Roychowdhury_2020,1567,0.5125203449662129,0.9196981671697727,0.20382165605095542,88.63593292236328
CASP7_HUMAN_Roychowdhury_2020,1680,0.4981923913461056,0.8065919174055458,0.14285714285714285,83.18712615966797
CATR_CHLRE_Tsuboyama_2023_2AMI,1903,0.7247908440609102,0.9157083197699015,0.18324607329842932,94.2004165649414
CBPA2_HUMAN_Tsuboyama_2023_1O6X,2068,0.8675825888257536,0.959669458203822,0.357487922705314,93.34833526611328
CBS_HUMAN_Sun_2020,7217,0.2958102590839457,0.84632190399597,0.10941828254847645,91.29949188232422
CBX4_HUMAN_Tsuboyama_2023_2K28,2282,0.6134801158481005,0.9329795070466421,0.4978165938864629,94.806396484375
CCDB_ECOLI_Adkar_2012,1176,0.38149115885776624,0.7042939501795168,0.13559322033898305,95.96742248535156
CCDB_ECOLI_Tripathi_2016,1663,0.455101259903648,0.986130647423186,0.12574850299401197,95.96742248535156
CCR5_HUMAN_Gill_2023,6137,0.35563555984456313,0.8994973563252928,0.1449511400651466,82.46289825439453
CD19_HUMAN_Klesmith_2019_FMC_singles,3761,0.14676852980619837,0.3528112677603377,0.1724137931034483,61.50908279418945
CP2C9_HUMAN_Amorosi_2021_abundance,6370,0.6119264935448384,0.9680867773847591,0.21350078492935637,93.41902160644531
CP2C9_HUMAN_Amorosi_2021_activity,6142,0.6501720659534385,0.9477530968649714,0.24878048780487805,93.41902160644531
CSN4_MOUSE_Tsuboyama_2023_1UFM,3295,0.7713637787074307,0.9410731107795265,0.4636363636363636,93.27791595458984
CUE1_YEAST_Tsuboyama_2023_2MYX,1580,0.6457431136974255,0.9037628169729759,0.3670886075949367,97.00135040283203
D7PM05_CLYGR_Somermeyer_2022,24515,0.5206060500913492,,0.21615008156606852,97.0943832397461
DLG4_HUMAN_Faure_2021,6976,0.7458031548358821,0.9766532150999604,0.33810888252148996,77.13037109375
DLG4_RAT_McLaughlin_2012,1576,0.495888449791136,0.9771536490550661,0.10126582278481013,77.40716552734375
DN7A_SACS2_Tsuboyama_2023_1JIC,1008,0.6617172407241526,0.9493898557576177,0.39603960396039606,89.91655731201172
DNJA1_HUMAN_Tsuboyama_2023_2LO1,2264,0.8394327192454472,0.9369379833445556,0.3700440528634361,89.92707824707031
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,2915,0.5970307666570486,0.9078068973923592,0.4280821917808219,92.51258087158203
DYR_ECOLI_Nguyen_2023,2916,0.43757531985815895,0.9873386484517919,0.17123287671232876,96.318115234375
DYR_ECOLI_Thompson_2019,2363,0.45105681523888264,0.9363811993641543,0.18565400843881857,96.318115234375
ENVZ_ECOLI_Ghose_2023,1121,0.2304720972006445,0.932008151315001,0.09734513274336283,92.43216705322266
ENV_HV1B9_DuenasDecamp_2016,375,0.20351207158332532,0.7337723231730113,0.13157894736842105,73.97183990478516
ENV_HV1BR_Haddox_2016,12863,0.17659726984789303,0.7524823527153361,0.12276612276612277,74.22402954101562
EPHB2_HUMAN_Tsuboyama_2023_1F0M,1960,0.8497428183484248,0.9602066449194397,0.4030612244897959,97.2713623046875
ERBB2_HUMAN_Elazar_2016,326,0.5867798930515172,0.9296493146401007,0.21212121212121213,73.24974822998047
ESTA_BACSU_Nutschel_2020,2172,0.3302435275723653,0.7896414706446029,0.20642201834862386,91.70472717285156
F7YBW7_MESOW_Ding_2023,7922,0.6917741013791099,0.9588183200162704,0.39848675914249687,93.63645935058594
F7YBW8_MESOW_Aakre_2015,9192,0.11573271172254962,0.7137745662693672,0.0641304347826087,93.63645935058594
FECA_ECOLI_Tsuboyama_2023_2D1U,1886,0.5917726685355784,0.8305595607781833,0.2804232804232804,93.51472473144531
FKBP3_HUMAN_Tsuboyama_2023_2KFV,1237,0.5282546939002396,0.9196528054880164,0.13709677419354838,91.23188781738281
GAL4_YEAST_Kitzman_2015,1195,0.39274472436461594,0.5399256463318116,0.15,66.09046173095703
GCN4_YEAST_Staller_2018,2638,0.2572493246950806,0.8907029083468799,0.23106060606060605,62.67597579956055
GDIA_HUMAN_Silverstein_2021,1154,0.4172850046481051,0.9650009972435606,0.11206896551724138,94.44818878173828
GFP_AEQVI_Sarkisyan_2016,51714,0.6934611773016391,0.9740783801576873,0.2534802784222738,96.86991119384766
GLPA_HUMAN_Elazar_2016,245,0.4421692547470808,0.8200436052796392,0.4,58.305274963378906
GRB2_HUMAN_Faure_2021,63366,0.6709048271543876,0.9712915197659802,0.360265109673347,88.25515747070312
HCP_LAMBD_Tsuboyama_2023_2L6Q,1040,0.5487929530957076,0.935391848423575,0.25,86.32073211669922
HECD1_HUMAN_Tsuboyama_2023_3DKM,5586,0.26982505765781667,0.9045237644311066,0.556350626118068,94.04110717773438
HEM3_HUMAN_Loggerenberg_2023,5689,0.3790392277049283,0.8864780189840794,0.12126537785588752,91.45033264160156
HIS7_YEAST_Pokusaeva_2019,496137,0.5600117016046238,0.9797854456648449,0.2056677550691337,95.25495910644531
HMDH_HUMAN_Jiang_2019,16853,0.36734807999953906,0.9335734612354898,0.13819691577698695,76.59834289550781
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,2252,0.023672689428149943,0.9792993910656888,0.08849557522123894,84.9645004272461
HSP82_YEAST_Flynn_2019,13294,0.21811711526304509,0.9546928919013493,0.10451127819548872,84.9645004272461
HSP82_YEAST_Mishra_2016,4323,0.3409095269210494,0.9815068075428348,0.13163972286374134,84.9645004272461
HXK4_HUMAN_Gersing_2022_activity,8570,0.4585169022747638,0.7173318963093649,0.12018669778296383,94.04448699951172
HXK4_HUMAN_Gersing_2023_abundance,8396,0.401276564978788,0.9704814255756353,0.13452380952380952,94.04448699951172
I6TAH8_I68A0_Doud_2015,9462,0.19628221765969597,0.8318449358780216,0.14783526927138332,87.02687072753906
IF1_ECOLI_Kelsic_2016,1367,0.353002224639311,0.9738049907900931,0.072992700729927,85.27263641357422
ILF3_HUMAN_Tsuboyama_2023_2L33,1329,0.5462175659988177,0.9177542144026715,0.16541353383458646,94.51859283447266
ISDH_STAAW_Tsuboyama_2023_2LHR,1944,0.5833190941679172,0.949821201176782,0.3384615384615385,91.35236358642578
KCNE1_HUMAN_Muhammad_2023_expression,2339,0.1360866379001976,0.9039242354762654,0.15384615384615385,68.3093032836914
KCNE1_HUMAN_Muhammad_2023_function,2315,0.2767735891127322,0.9353542961009171,0.15086206896551724,68.3093032836914
KCNH2_HUMAN_Kozek_2020,200,0.4555043876096903,0.14996008055592644,0.1,61.26321029663086
KCNJ2_MOUSE_Coyote-Maestas_2022_function,6963,0.2229299996972371,0.8983227676687593,0.10186513629842181,80.52477264404297
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,6917,0.33257287711475414,0.7998919161639727,0.10404624277456648,80.4336929321289
KKA2_KLEPN_Melnikov_2014,4960,0.539772656076371,0.7980472931154924,0.17943548387096775,94.40950775146484
LGK_LIPST_Klesmith_2015,7890,0.46134408042958536,0.9600442767065016,0.15716096324461343,97.27772521972656
