name,n_mutants,spearman,ndcg,top_recall_10pct,mean_plddt
A0A140D2T1_ZIKV_Sourisseau_2019,9576,0.27971548195030527,0.2565605838810313,0.1315240083507307,64.34284973144531
A0A192B1T2_9HIV1_Haddox_2018,12577,0.4465928017948834,0.8151982247600225,0.15023847376788554,74.73258972167969
A0A1I9GEU1_NEIME_Kennouche_2019,922,0.07635309556297629,0.580516525594155,0.13978494623655913,93.31192016601562
A0A247D711_LISMN_Stadelmann_2021,1653,0.5087562024030642,0.9447478937526802,0.15060240963855423,91.35069274902344
A0A2Z5U3Z0_9INFA_Doud_2016,10715,0.48268589239483023,0.8588829850728329,0.15764925373134328,86.60649871826172
A0A2Z5U3Z0_9INFA_Wu_2014,2350,0.3700451840019103,0.10237527671380775,0.1574468085106383,86.60527801513672
A4D664_9INFA_Soh_2019,14421,0.2958952542961284,0.10681433091141153,0.13444213444213443,91.17082214355469
A4GRB6_PSEAI_Chen_2020,5004,0.6502183287600183,0.841532857617412,0.19760479041916168,91.02559661865234
A4_HUMAN_Seuma_2022,14811,0.4327632670459779,0.8314530115210619,0.1524966261808367,66.71468353271484
AACC1_PSEAI_Dandage_2018,1801,0.3716541835555113,0.7780556249828684,0.19337016574585636,89.28068542480469
ACE2_HUMAN_Chan_2020,2223,0.2248161251187595,0.7740767167181986,0.09865470852017937,89.89033508300781
ADRB2_HUMAN_Jones_2020,7800,0.5211505018648618,0.8049472671852604,0.16153846153846155,76.81987762451172
AICDA_HUMAN_Gajula_2014_3cycles,209,0.3880010167671158,0.157329695509895,0.19047619047619047,88.91484069824219
AMFR_HUMAN_Tsuboyama_2023_4G3O,2972,0.48115336496430733,0.9369488952824739,0.4798657718120805,97.41511535644531
AMIE_PSEAE_Wrenbeck_2017,6227,0.48593200765329825,0.9574702769482795,0.18138041733547353,97.87737274169922
ANCSZ_Hobbs_2022,4670,0.5911612979099333,0.9613252095458482,0.16274089935760172,81.4455337524414
ARGR_ECOLI_Tsuboyama_2023_1AOY,1287,0.6192969020746423,0.9391861909481428,0.29457364341085274,92.61566162109375
B2L11_HUMAN_Dutta_2010_binding-Mcl-1,170,0.33179694799127996,,0.35294117647058826,58.768436431884766
BBC1_YEAST_Tsuboyama_2023_1TG0,2069,0.5473340445852815,0.873640729597269,0.3671497584541063,97.31828308105469
BCHB_CHLTE_Tsuboyama_2023_2KRU,1572,0.6870794796544784,0.9521678601528047,0.37341772151898733,92.06346130371094
BLAT_ECOLX_Deng_2012,4996,0.4978837050530413,0.7943297041303619,0.276,94.34461975097656
BLAT_ECOLX_Firnberg_2014,4783,0.7664785522501604,0.906346120655773,0.2776617954070981,94.30803680419922
BLAT_ECOLX_Jacquier_2013,989,0.6709304923167628,0.9047356410031909,0.1414141414141414,94.34461975097656
BLAT_ECOLX_Stiffler_2015,4996,0.7603065684167988,0.9651751370106861,0.288,94.34461975097656
BRCA1_HUMAN_Findlay_2018,1837,0.49655375908681254,0.936318183846379,0.15217391304347827,39.25905227661133
BRCA2_HUMAN_Erwood_2022_HEK293T,265,0.1232399179767601,0.9744972996705127,0.1111111111111111,38.99436950683594
C6KNH7_9INFA_Lee_2018,10754,0.44532040401176665,0.8747839729974202,0.1533457249070632,85.72306823730469
CALM1_HUMAN_Weile_2017,1813,0.20586875468245563,0.9523733094267735,0.08241758241758242,83.27376556396484
CAPSD_AAV2S_Sinai_2021,42328,0.3399420387388948,0.6585847693299248,0.14150720529175526,85.21765899658203
CAR11_HUMAN_Meitlis_2020_gof,2374,0.3542097965836676,0.7046902896279654,0.08823529411764706,70.4814682006836
CAR11_HUMAN_Meitlis_2020_lof,2395,0.4684050334465019,0.8920320661121102,0.09166666666666666,70.44123840332031
CAS9_STRP1_Spencer_2017_positive,8117,0.16963239199455704,0.8795804411375918,0.10344827586206896,87.79644775390625
CASP3_HUMAN_Roychowdhury_2020,1567,0.5497453439341393,0.9234105638421545,0.2229299363057325,88.63593292236328
CASP7_HUMAN_Roychowdhury_2020,1680,0.517884714386591,0.8072575487764584,0.14285714285714285,83.18712615966797
CATR_CHLRE_Tsuboyama_2023_2AMI,1903,0.7348178989391497,0.9168225454307718,0.193717277486911,94.2004165649414
CBPA2_HUMAN_Tsuboyama_2023_1O6X,2068,0.8685703260857236,0.9615230225874851,0.38164251207729466,93.34833526611328
CBS_HUMAN_Sun_2020,7217,0.2947999001589474,0.8462286619598766,0.11357340720221606,91.29949188232422
CBX4_HUMAN_Tsuboyama_2023_2K28,2282,0.607687480590961,0.9334531129056489,0.5109170305676856,94.806396484375
CCDB_ECOLI_Adkar_2012,1176,0.4152040695164323,0.7204812089345711,0.1864406779661017,95.96742248535156
CCDB_ECOLI_Tripathi_2016,1663,0.48464291582756486,0.9881810267697442,0.12574850299401197,95.96742248535156
CCR5_HUMAN_Gill_2023,6137,0.36274197289278326,0.9009627170851005,0.16612377850162866,82.46289825439453
CD19_HUMAN_Klesmith_2019_FMC_singles,3761,0.286691743145353,0.3630664904496283,0.23076923076923078,61.50908279418945
CP2C9_HUMAN_Amorosi_2021_abundance,6370,0.6321774037374926,0.9680000500385567,0.19937205651491366,93.41902160644531
CP2C9_HUMAN_Amorosi_2021_activity,6142,0.652346880694646,0.9463547190942323,0.2552845528455285,93.41902160644531
CSN4_MOUSE_Tsuboyama_2023_1UFM,3295,0.7524208758433267,0.9445008945489144,0.47575757575757577,93.27791595458984
CUE1_YEAST_Tsuboyama_2023_2MYX,1580,0.6402366698105876,0.9065485421714854,0.37341772151898733,97.00135040283203
D7PM05_CLYGR_Somermeyer_2022,24515,0.5244222075789967,,0.21492659053833604,97.0943832397461
DLG4_HUMAN_Faure_2021,6976,0.7393193075108317,0.9762571803256986,0.3223495702005731,77.13037109375
DLG4_RAT_McLaughlin_2012,1576,0.524563755208878,0.9779460674728324,0.10759493670886076,77.40716552734375
DN7A_SACS2_Tsuboyama_2023_1JIC,1008,0.6964119983561198,0.9663141779692935,0.44554455445544555,89.91655731201172
DNJA1_HUMAN_Tsuboyama_2023_2LO1,2264,0.8436862442961585,0.9460304220856941,0.3920704845814978,89.92707824707031
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,2915,0.5936352237302325,0.9165675638809392,0.4554794520547945,92.51258087158203
DYR_ECOLI_Nguyen_2023,2916,0.4653950051011613,0.986885668244152,0.1780821917808219,96.318115234375
DYR_ECOLI_Thompson_2019,2363,0.4801007251251105,0.9357087816007934,0.19831223628691982,96.318115234375
ENVZ_ECOLI_Ghose_2023,1121,0.2503477237138654,0.937200072028183,0.09734513274336283,92.43216705322266
ENV_HV1B9_DuenasDecamp_2016,375,0.25800430086662823,0.7503256059664378,0.07894736842105263,73.97183990478516
ENV_HV1BR_Haddox_2016,12863,0.2916699747796078,0.7584800012133723,0.1320901320901321,74.22402954101562
EPHB2_HUMAN_Tsuboyama_2023_1F0M,1960,0.8510756689533474,0.9624394836242343,0.4336734693877551,97.2713623046875
ERBB2_HUMAN_Elazar_2016,326,0.5971725442469719,0.9094645620076816,0.21212121212121213,73.24974822998047
ESTA_BACSU_Nutschel_2020,2172,0.334715424314859,0.7926897571253871,0.20642201834862386,91.70472717285156
F7YBW7_MESOW_Ding_2023,7922,0.6917326643670207,0.959082775434504,0.39974779319041615,93.63645935058594
F7YBW8_MESOW_Aakre_2015,9192,0.10382870833518551,0.7114264106372021,0.05,93.63645935058594
FECA_ECOLI_Tsuboyama_2023_2D1U,1886,0.5969782397776435,0.8303571870261849,0.2751322751322751,93.51472473144531
FKBP3_HUMAN_Tsuboyama_2023_2KFV,1237,0.5973186655593061,0.9240531649179294,0.16129032258064516,91.23188781738281
GAL4_YEAST_Kitzman_2015,1195,0.5861382367381414,0.5808790610411539,0.21666666666666667,66.09046173095703
GCN4_YEAST_Staller_2018,2638,0.23709127282509102,0.8887028509980165,0.1856060606060606,62.67597579956055
GDIA_HUMAN_Silverstein_2021,1154,0.4063119200601648,0.9622708945394526,0.1206896551724138,94.44818878173828
GFP_AEQVI_Sarkisyan_2016,51714,0.686577314171457,0.9733627056630623,0.2536736272235112,96.86991119384766
GLPA_HUMAN_Elazar_2016,245,0.5775012444001992,0.8900437002755176,0.44,58.305274963378906
GRB2_HUMAN_Faure_2021,63366,0.7182950622161806,0.9750348412027913,0.4046078586081742,88.25515747070312
HCP_LAMBD_Tsuboyama_2023_2L6Q,1040,0.6974339807579761,0.959309522453094,0.34615384615384615,86.32073211669922
HECD1_HUMAN_Tsuboyama_2023_3DKM,5586,0.26199675968946384,0.9025034065230948,0.5330948121645797,94.04110717773438
HEM3_HUMAN_Loggerenberg_2023,5689,0.3818888115377749,0.8866911503958432,0.1265377855887522,91.45033264160156
HIS7_YEAST_Pokusaeva_2019,496137,0.553286865237778,0.979635491872268,0.20427701858346434,95.25495910644531
