name,n_mutants,spearman,ndcg,top_recall_10pct,mean_plddt
A0A140D2T1_ZIKV_Sourisseau_2019,9576,0.27866648917423686,0.2564476022218476,0.1325678496868476,64.34284973144531
A0A192B1T2_9HIV1_Haddox_2018,12577,0.44004959074512184,0.8157509324983755,0.14546899841017488,74.73258972167969
A0A1I9GEU1_NEIME_Kennouche_2019,922,0.07673496986011467,0.5793616382721407,0.13978494623655913,93.31192016601562
A0A247D711_LISMN_Stadelmann_2021,1653,0.5071093766077653,0.9444752659655553,0.15060240963855423,91.35069274902344
A0A2Z5U3Z0_9INFA_Doud_2016,10715,0.4839997629658176,0.8588716856412306,0.15951492537313433,86.60649871826172
A0A2Z5U3Z0_9INFA_Wu_2014,2350,0.37165042545100724,0.10074086096089575,0.16595744680851063,86.60527801513672
A4D664_9INFA_Soh_2019,14421,0.29520310653096443,0.11706174528040737,0.13444213444213443,91.17082214355469
A4GRB6_PSEAI_Chen_2020,5004,0.6506110461394345,0.8423800841589343,0.1996007984031936,91.02559661865234
A4_HUMAN_Seuma_2022,14811,0.4373374316398195,0.8322412690690333,0.1545209176788124,66.71468353271484
AACC1_PSEAI_Dandage_2018,1801,0.37266955134919566,0.7768114235144471,0.20441988950276244,89.28068542480469
ACE2_HUMAN_Chan_2020,2223,0.22192847506869348,0.7739486449465043,0.08968609865470852,89.89033508300781
ADRB2_HUMAN_Jones_2020,7800,0.5201386710215994,0.8047499757008922,0.15512820512820513,76.81987762451172
AICDA_HUMAN_Gajula_2014_3cycles,209,0.3797848682880913,0.15732966125923664,0.19047619047619047,88.91484069824219
AMFR_HUMAN_Tsuboyama_2023_4G3O,2972,0.48385107111516196,0.9367718450099909,0.48322147651006714,97.41511535644531
AMIE_PSEAE_Wrenbeck_2017,6227,0.4850578046355694,0.9574277249076121,0.17656500802568217,97.87737274169922
ANCSZ_Hobbs_2022,4670,0.5883494932410633,0.9611550996402813,0.15631691648822268,81.4455337524414
ARGR_ECOLI_Tsuboyama_2023_1AOY,1287,0.6248924636581391,0.9401288050917447,0.3023255813953488,92.61566162109375
B2L11_HUMAN_Dutta_2010_binding-Mcl-1,170,0.3303509382575827,,0.4117647058823529,58.768436431884766
BBC1_YEAST_Tsuboyama_2023_1TG0,2069,0.5455709375194805,0.8729681761669705,0.3526570048309179,97.31828308105469
BCHB_CHLTE_Tsuboyama_2023_2KRU,1572,0.6891055791361516,0.9529953589630435,0.37341772151898733,92.06346130371094
BLAT_ECOLX_Deng_2012,4996,0.49946592753617736,0.7952945775692408,0.272,94.34461975097656
BLAT_ECOLX_Firnberg_2014,4783,0.7654267515904166,0.9074790103064599,0.2755741127348643,94.30803680419922
BLAT_ECOLX_Jacquier_2013,989,0.668169167010616,0.904658128355511,0.15151515151515152,94.34461975097656
BLAT_ECOLX_Stiffler_2015,4996,0.7590362710185925,0.966109656738518,0.282,94.34461975097656
BRCA1_HUMAN_Findlay_2018,1837,0.4926399927766331,0.9365974899872442,0.14673913043478262,39.25905227661133
BRCA2_HUMAN_Erwood_2022_HEK293T,265,0.12705283792672076,0.9731575167430293,0.1111111111111111,38.99436950683594
C6KNH7_9INFA_Lee_2018,10754,0.4447249283525648,0.8749786259786612,0.1524163568773234,85.72306823730469
CALM1_HUMAN_Weile_2017,1813,0.20660660912218043,0.9525242673010512,0.09340659340659341,83.27376556396484
CAPSD_AAV2S_Sinai_2021,42328,0.3359559132526743,0.6581194602776316,0.1386723364044413,85.21765899658203
CAR11_HUMAN_Meitlis_2020_gof,2374,0.35133942302954535,0.703931872027915,0.08403361344537816,70.4814682006836
CAR11_HUMAN_Meitlis_2020_lof,2395,0.464261184990456,0.891193130583979,0.08333333333333333,70.44123840332031
CAS9_STRP1_Spencer_2017_positive,8117,0.1690991185828269,0.879910694658621,0.10344827586206896,87.79644775390625
CASP3_HUMAN_Roychowdhury_2020,1567,0.5523978240754029,0.9255313051146196,0.2229299363057325,88.63593292236328
CASP7_HUMAN_Roychowdhury_2020,1680,0.5151663481011316,0.8069863429910684,0.1488095238095238,83.18712615966797
CATR_CHLRE_Tsuboyama_2023_2AMI,1903,0.7328993290541754,0.9169074169730607,0.18324607329842932,94.2004165649414
CBPA2_HUMAN_Tsuboyama_2023_1O6X,2068,0.8660432037924989,0.9607266811751694,0.3864734299516908,93.34833526611328
CBS_HUMAN_Sun_2020,7217,0.2947431166990076,0.8461072980122704,0.11772853185595568,91.29949188232422
CBX4_HUMAN_Tsuboyama_2023_2K28,2282,0.6115018614200682,0.9337677571614931,0.5109170305676856,94.806396484375
CCDB_ECOLI_Adkar_2012,1176,0.41540960068154326,0.7197750832688314,0.19491525423728814,95.96742248535156
CCDB_ECOLI_Tripathi_2016,1663,0.4841870365816869,0.9878379604827345,0.1317365269461078,95.96742248535156
CCR5_HUMAN_Gill_2023,6137,0.3594215524115458,0.9009987390300339,0.16775244299674266,82.46289825439453
CD19_HUMAN_Klesmith_2019_FMC_singles,3761,0.2834764895383869,0.3644614750512418,0.22546419098143236,61.50908279418945
CP2C9_HUMAN_Amorosi_2021_abundance,6370,0.6312595491322502,0.96789144549621,0.20251177394034536,93.41902160644531
CP2C9_HUMAN_Amorosi_2021_activity,6142,0.6477092148508974,0.9467342782701418,0.23739837398373984,93.41902160644531
CSN4_MOUSE_Tsuboyama_2023_1UFM,3295,0.7605539007622623,0.9472384307916931,0.48484848484848486,93.27791595458984
CUE1_YEAST_Tsuboyama_2023_2MYX,1580,0.6424579310874828,0.9063326729492055,0.37341772151898733,97.00135040283203
D7PM05_CLYGR_Somermeyer_2022,24515,0.5392076760584777,,0.23205546492659054,97.0943832397461
DLG4_HUMAN_Faure_2021,6976,0.7396600574410493,0.9762974858142482,0.31805157593123207,77.13037109375
DLG4_RAT_McLaughlin_2012,1576,0.5263132777946151,0.9779663323926482,0.0949367088607595,77.40716552734375
DN7A_SACS2_Tsuboyama_2023_1JIC,1008,0.6946667583370228,0.96516378299958,0.44554455445544555,89.91655731201172
DNJA1_HUMAN_Tsuboyama_2023_2LO1,2264,0.8444094784602115,0.9493691483717319,0.3920704845814978,89.92707824707031
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,2915,0.5996480422941849,0.9173452372140858,0.4623287671232877,92.51258087158203
DYR_ECOLI_Nguyen_2023,2916,0.46464325476137597,0.986701275494355,0.17465753424657535,96.318115234375
DYR_ECOLI_Thompson_2019,2363,0.4760267457352517,0.9346966293417556,0.18565400843881857,96.318115234375
ENVZ_ECOLI_Ghose_2023,1121,0.25077107101827983,0.9374546568824141,0.09734513274336283,92.43216705322266
ENV_HV1B9_DuenasDecamp_2016,375,0.27863743564081433,0.7580734567614374,0.07894736842105263,73.97183990478516
ENV_HV1BR_Haddox_2016,12863,0.29130704769205773,0.7586228758464159,0.13131313131313133,74.22402954101562
EPHB2_HUMAN_Tsuboyama_2023_1F0M,1960,0.8496572528942309,0.9616969059569849,0.42346938775510207,97.2713623046875
ERBB2_HUMAN_Elazar_2016,326,0.5967408015469174,0.9118655717891776,0.21212121212121213,73.24974822998047
ESTA_BACSU_Nutschel_2020,2172,0.3251428430332965,0.7912731772317547,0.19724770642201836,91.70472717285156
F7YBW7_MESOW_Ding_2023,7922,0.6948018444000934,0.9595636112062198,0.40226986128625475,93.63645935058594
F7YBW8_MESOW_Aakre_2015,9192,0.09902099046246685,0.7108563086636003,0.04673913043478261,93.63645935058594
FECA_ECOLI_Tsuboyama_2023_2D1U,1886,0.5924445959399788,0.8305752354253004,0.2751322751322751,93.51472473144531
FKBP3_HUMAN_Tsuboyama_2023_2KFV,1237,0.5910162903918906,0.9233285198513569,0.1693548387096774,91.23188781738281
GAL4_YEAST_Kitzman_2015,1195,0.5869768895572642,0.5867670997938932,0.21666666666666667,66.09046173095703
GCN4_YEAST_Staller_2018,2638,0.23653373683076648,0.8887430290290617,0.1893939393939394,62.67597579956055
GDIA_HUMAN_Silverstein_2021,1154,0.4005187314004506,0.9623155421838019,0.1206896551724138,94.44818878173828
GFP_AEQVI_Sarkisyan_2016,51714,0.6926671529027265,0.9740400004106649,0.2546403712296984,96.86991119384766
GLPA_HUMAN_Elazar_2016,245,0.5775338844054216,0.8900521963164064,0.44,58.305274963378906
GRB2_HUMAN_Faure_2021,63366,0.71657602630763,0.9749028305424936,0.40113618431434434,88.25515747070312
HCP_LAMBD_Tsuboyama_2023_2L6Q,1040,0.6993499261456704,0.9592485737851149,0.34615384615384615,86.32073211669922
HECD1_HUMAN_Tsuboyama_2023_3DKM,5586,0.2533755884388996,0.9033954662002501,0.5402504472271914,94.04110717773438
HEM3_HUMAN_Loggerenberg_2023,5689,0.3801915517786223,0.8863324217379722,0.1265377855887522,91.45033264160156
HIS7_YEAST_Pokusaeva_2019,496137,0.5552635788092226,0.9797496770709851,0.20463981940581288,95.25495910644531
HMDH_HUMAN_Jiang_2019,16853,0.3189799312584103,0.9318303947028964,0.11803084223013048,76.59834289550781
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,2252,0.22668605132301142,0.9855778236039325,0.13716814159292035,84.9645004272461
HSP82_YEAST_Flynn_2019,13294,0.33807629140760287,0.9557495527096228,0.11127819548872181,84.9645004272461
HSP82_YEAST_Mishra_2016,4323,0.4269949046933832,0.9831908936618254,0.10623556581986143,84.9645004272461
HXK4_HUMAN_Gersing_2022_activity,8570,0.47765552962348456,0.7205004950932473,0.13768961493582263,94.04448699951172
HXK4_HUMAN_Gersing_2023_abundance,8396,0.39895647270896456,0.9703530652373393,0.15119047619047618,94.04448699951172
I6TAH8_I68A0_Doud_2015,9462,0.26126773746238563,0.8322422631356657,0.14994720168954592,87.02687072753906
IF1_ECOLI_Kelsic_2016,1367,0.43353738854133167,0.980811307164321,0.10218978102189781,85.27263641357422
ILF3_HUMAN_Tsuboyama_2023_2L33,1329,0.5279804651147574,0.915354078533894,0.12781954887218044,94.51859283447266
ISDH_STAAW_Tsuboyama_2023_2LHR,1944,0.5824506104318372,0.9484012795291906,0.3282051282051282,91.35236358642578
KCNE1_HUMAN_Muhammad_2023_expression,2339,0.2838873357588812,0.9045600224692091,0.17094017094017094,68.3093032836914
KCNE1_HUMAN_Muhammad_2023_function,2315,0.3397374006202226,0.9417385600990407,0.15948275862068967,68.3093032836914
KCNH2_HUMAN_Kozek_2020,200,0.6753063826595666,0.19167504946819874,0.3,61.26321029663086
KCNJ2_MOUSE_Coyote-Maestas_2022_function,6963,0.21874073229291302,0.8974575173571105,0.1133428981348637,80.52477264404297
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,6917,0.3691755750412912,0.8034080798518548,0.1199421965317919,80.4336929321289
KKA2_KLEPN_Melnikov_2014,4960,0.5499786666448466,0.8011434977792158,0.1975806451612903,94.40950775146484
LGK_LIPST_Klesmith_2015,7890,0.45399106858948524,0.9602043696692115,0.17363751584283904,97.27772521972656
LYAM1_HUMAN_Elazar_2016,359,0.4598482788840493,0.7916570305587523,0.3611111111111111,85.28120422363281
MAFG_MOUSE_Tsuboyama_2023_1K1V,1429,0.8007828461827556,0.9558647392531411,0.4405594405594406,94.05194854736328
MBD11_ARATH_Tsuboyama_2023_6ACV,2116,0.7918484043621873,0.9375918370449261,0.38207547169811323,83.3412094116211
MET_HUMAN_Estevam_2023,5393,0.5873369929851162,0.924032931862331,0.1574074074074074,90.19418334960938
MK01_HUMAN_Brenan_2016,6809,0.2148277154567884,0.758618715488985,0.08957415565345081,90.79547119140625
MLAC_ECOLI_MacRae_2023,4007,0.32489867985233317,0.9694511175668584,0.12468827930174564,91.4463119506836
MSH2_HUMAN_Jia_2020,16749,0.3551326710079639,0.8635699384427808,0.11880597014925373,87.88512420654297
MTH3_HAEAE_RockahShmuel_2015,1777,0.531362790755488,0.8960719306255591,0.16292134831460675,93.53160858154297
MTHR_HUMAN_Weile_2021,12464,0.3830834561934761,0.9677081324358018,0.12670408981555734,87.88263702392578
MYO3_YEAST_Tsuboyama_2023_2BTT,3297,0.6879073545894779,0.9095848053627233,0.43636363636363634,96.45196533203125
NCAP_I34A1_Doud_2015,9462,0.2782986276149814,0.8040286095719984,0.13938753959873285,86.4947280883789
NKX31_HUMAN_Tsuboyama_2023_2L9R,2482,0.6575545419049309,0.9547250471790995,0.4538152610441767,92.04705047607422
NPC1_HUMAN_Erwood_2022_HEK293T,637,0.6716735722684231,0.9574291138632162,0.296875,86.25049591064453
NPC1_HUMAN_Erwood_2022_RPE1,63,0.7773617511520738,0.9759205028001069,0.42857142857142855,86.25049591064453
NRAM_I33A0_Jiang_2016,298,0.577062628711301,0.9450316681385932,0.23333333333333334,92.3857421875
NUD15_HUMAN_Suiter_2020,2844,0.6602213931158591,0.9394376087845201,0.19298245614035087,95.50664520263672
NUSA_ECOLI_Tsuboyama_2023_1WCL,2028,0.8211746877620306,0.9271276391625002,0.3054187192118227,95.7746353149414
NUSG_MYCTU_Tsuboyama_2023_2MI6,1380,0.6832799538697328,0.9306755222230809,0.2608695652173913,91.931640625
OBSCN_HUMAN_Tsuboyama_2023_1V1C,3197,0.7976911791476053,0.9433515221907306,0.5875,94.0158462524414
ODP2_GEOSE_Tsuboyama_2023_1W4G,1134,0.1950220184085288,0.927638724008288,0.2719298245614035,90.46794891357422
OPSD_HUMAN_Wan_2019,165,0.65306013410627,0.791899715877289,0.4117647058823529,87.75
OTC_HUMAN_Lo_2023,1570,0.6188076833605539,0.9104918197079224,0.34394904458598724,91.49287414550781
OTU7A_HUMAN_Tsuboyama_2023_2L2D,635,0.7271022019218014,0.9458944108606465,0.34375,91.68928527832031
OXDA_RHOTO_Vanella_2023_activity,6396,0.3528658304919042,0.904839183614384,0.1515625,96.30146026611328
OXDA_RHOTO_Vanella_2023_expression,6769,0.4026220372069666,0.959149297708596,0.15066469719350073,96.30146026611328
P53_HUMAN_Giacomelli_2018_Null_Etoposide,7467,0.4247272448847879,0.9267340206640908,0.07898259705488621,72.57445526123047
P53_HUMAN_Giacomelli_2018_Null_Nutlin,7467,0.4021067327892221,0.766806922621627,0.08299866131191433,72.60610961914062
P53_HUMAN_Giacomelli_2018_WT_Nutlin,7467,0.3867386896488522,0.8580368770946567,0.060240963855421686,72.60610961914062
P53_HUMAN_Kotler_2018,1048,0.6083632992363869,0.86605301702712,0.1523809523809524,73.35628509521484
P84126_THETH_Chan_2017,1519,0.6922676147117502,0.9430260411394299,0.3684210526315789,97.42200469970703
