name,n_mutants,spearman,ndcg,top_recall_10pct,mean_plddt
A0A140D2T1_ZIKV_Sourisseau_2019,9576,0.2240434750043858,0.2584593966280878,0.12421711899791232,64.34284973144531
A0A192B1T2_9HIV1_Haddox_2018,12577,0.4470144354219106,0.8171905039159812,0.16454689984101747,74.73258972167969
A0A1I9GEU1_NEIME_Kennouche_2019,922,0.07635309556297629,0.580516525594155,0.13978494623655913,93.31192016601562
A0A247D711_LISMN_Stadelmann_2021,1653,0.5087562024030642,0.9447478937526802,0.15060240963855423,91.35069274902344
A0A2Z5U3Z0_9INFA_Doud_2016,10715,0.4860284502581922,0.8589380892745387,0.15951492537313433,86.60649871826172
A0A2Z5U3Z0_9INFA_Wu_2014,2350,0.3731404983087171,0.10313573080840469,0.15319148936170213,86.60527801513672
A4D664_9INFA_Soh_2019,14421,0.29945507209115474,0.10805356566101623,0.13513513513513514,91.17082214355469
A4GRB6_PSEAI_Chen_2020,5004,0.6411085749310855,0.8400790487118485,0.18962075848303392,91.02559661865234
A4_HUMAN_Seuma_2022,14811,0.41735107366024465,0.8275833103918494,0.1282051282051282,66.71468353271484
AACC1_PSEAI_Dandage_2018,1801,0.36749130243083517,0.7725470630534057,0.1712707182320442,89.28068542480469
ACE2_HUMAN_Chan_2020,2223,0.22484834078899107,0.7739447179574656,0.09865470852017937,89.89033508300781
ADRB2_HUMAN_Jones_2020,7800,0.5298531120063855,0.8063835430107563,0.16282051282051282,76.81987762451172
AICDA_HUMAN_Gajula_2014_3cycles,209,0.38031840151064633,0.15732963017195128,0.19047619047619047,88.91484069824219
AMFR_HUMAN_Tsuboyama_2023_4G3O,2972,0.48115336496430733,0.9369488952824739,0.4798657718120805,97.41511535644531
AMIE_PSEAE_Wrenbeck_2017,6227,0.4833214630589585,0.9573904142294841,0.17656500802568217,97.87737274169922
ANCSZ_Hobbs_2022,4670,0.5908976201306845,0.9612920459119444,0.15845824411134904,81.4455337524414
ARGR_ECOLI_Tsuboyama_2023_1AOY,1287,0.6142643109814657,0.9385131344329003,0.27906976744186046,92.61566162109375
B2L11_HUMAN_Dutta_2010_binding-Mcl-1,170,0.28856076843692946,,0.35294117647058826,58.768436431884766
BBC1_YEAST_Tsuboyama_2023_1TG0,2069,0.5473340445852815,0.873640729597269,0.3671497584541063,97.31828308105469
BCHB_CHLTE_Tsuboyama_2023_2KRU,1572,0.6870794796544784,0.9521678601528047,0.37341772151898733,92.06346130371094
BLAT_ECOLX_Deng_2012,4996,0.49946863517023765,0.7948191369780303,0.28,94.34461975097656
BLAT_ECOLX_Firnberg_2014,4783,0.7659499060576729,0.9066700657955566,0.2651356993736952,94.30803680419922
BLAT_ECOLX_Jacquier_2013,989,0.67059983727771,0.9047122199606149,0.15151515151515152,94.34461975097656
BLAT_ECOLX_Stiffler_2015,4996,0.7610614699799633,0.9657210926461873,0.294,94.34461975097656
BRCA1_HUMAN_Findlay_2018,1837,0.4897618366753194,0.9353797437665962,0.14673913043478262,39.25905227661133
BRCA2_HUMAN_Erwood_2022_HEK293T,265,0.2083067875520706,0.9794925474327293,0.1111111111111111,38.99436950683594
C6KNH7_9INFA_Lee_2018,10754,0.44352603508081867,0.8746185618301777,0.1524163568773234,85.72306823730469
CALM1_HUMAN_Weile_2017,1813,0.20545161822588748,0.9524663603846624,0.08241758241758242,83.27376556396484
CAPSD_AAV2S_Sinai_2021,42328,0.3345375183917798,0.6594524369817768,0.14552326954878336,85.21765899658203
CAR11_HUMAN_Meitlis_2020_gof,2374,0.3429976025569886,0.7050404749320248,0.08823529411764706,70.4814682006836
CAR11_HUMAN_Meitlis_2020_lof,2395,0.4464621006512329,0.8902905716584352,0.08333333333333333,70.44123840332031
CAS9_STRP1_Spencer_2017_positive,8117,0.16802581158792726,0.8792741145255976,0.10098522167487685,87.79644775390625
CASP3_HUMAN_Roychowdhury_2020,1567,0.5315573781023827,0.9217191598052363,0.17834394904458598,88.63593292236328
CASP7_HUMAN_Roychowdhury_2020,1680,0.5096264990983101,0.8065756785722668,0.14285714285714285,83.18712615966797
CATR_CHLRE_Tsuboyama_2023_2AMI,1903,0.7348178989391497,0.9168225454307718,0.193717277486911,94.2004165649414
CBPA2_HUMAN_Tsuboyama_2023_1O6X,2068,0.8685703260857236,0.9615230225874851,0.38164251207729466,93.34833526611328
CBS_HUMAN_Sun_2020,7217,0.2931517755913572,0.8462631008196364,0.10526315789473684,91.29949188232422
CBX4_HUMAN_Tsuboyama_2023_2K28,2282,0.607687480590961,0.9334531129056489,0.5109170305676856,94.806396484375
CCDB_ECOLI_Adkar_2012,1176,0.4152040695164323,0.7204812089345711,0.1864406779661017,95.96742248535156
CCDB_ECOLI_Tripathi_2016,1663,0.48464291582756486,0.9881810267697442,0.12574850299401197,95.96742248535156
CCR5_HUMAN_Gill_2023,6137,0.3681068878399483,0.9012128180559503,0.16449511400651465,82.46289825439453
CD19_HUMAN_Klesmith_2019_FMC_singles,3761,0.27054582764603924,0.3710353060772001,0.21220159151193635,61.50908279418945
CP2C9_HUMAN_Amorosi_2021_abundance,6370,0.6321774037374926,0.9680000500385567,0.19937205651491366,93.41902160644531
CP2C9_HUMAN_Amorosi_2021_activity,6142,0.652346880694646,0.9463547190942323,0.2552845528455285,93.41902160644531
CSN4_MOUSE_Tsuboyama_2023_1UFM,3295,0.7451486781634394,0.9391765045811309,0.45454545454545453,93.27791595458984
CUE1_YEAST_Tsuboyama_2023_2MYX,1580,0.6402366698105876,0.9065485421714854,0.37341772151898733,97.00135040283203
D7PM05_CLYGR_Somermeyer_2022,24515,0.5224805340193139,,0.21166394779771616,97.0943832397461
DLG4_HUMAN_Faure_2021,6976,0.7455936032941756,0.9765807828095494,0.3223495702005731,77.13037109375
DLG4_RAT_McLaughlin_2012,1576,0.5286743378436817,0.978122454575481,0.11392405063291139,77.40716552734375
DN7A_SACS2_Tsuboyama_2023_1JIC,1008,0.6964119983561198,0.9663141779692935,0.44554455445544555,89.91655731201172
DNJA1_HUMAN_Tsuboyama_2023_2LO1,2264,0.8436862442961585,0.9460304220856941,0.3920704845814978,89.92707824707031
DOCK1_MOUSE_Tsuboyama_2023_2M0Y,2915,0.5936352237302325,0.9165675638809392,0.4554794520547945,92.51258087158203
DYR_ECOLI_Nguyen_2023,2916,0.4653950051011613,0.986885668244152,0.1780821917808219,96.318115234375
DYR_ECOLI_Thompson_2019,2363,0.4801007251251105,0.9357087816007934,0.19831223628691982,96.318115234375
ENVZ_ECOLI_Ghose_2023,1121,0.2503477237138654,0.937200072028183,0.09734513274336283,92.43216705322266
ENV_HV1B9_DuenasDecamp_2016,375,0.2579712829324559,0.7493390349270844,0.07894736842105263,73.97183990478516
ENV_HV1BR_Haddox_2016,12863,0.2913672712395881,0.7583743865115838,0.1282051282051282,74.22402954101562
EPHB2_HUMAN_Tsuboyama_2023_1F0M,1960,0.8510756689533474,0.9624394836242343,0.4336734693877551,97.2713623046875
ERBB2_HUMAN_Elazar_2016,326,0.5960456490406926,0.9155312423424468,0.21212121212121213,73.24974822998047
ESTA_BACSU_Nutschel_2020,2172,0.33089410880192993,0.789236721488986,0.20642201834862386,91.70472717285156
F7YBW7_MESOW_Ding_2023,7922,0.6914205944997286,0.9590261078863486,0.40226986128625475,93.63645935058594
F7YBW8_MESOW_Aakre_2015,9192,0.10597341727789583,0.7118316728220986,0.058695652173913045,93.63645935058594
FECA_ECOLI_Tsuboyama_2023_2D1U,1886,0.5969782397776435,0.8303571870261849,0.2751322751322751,93.51472473144531
FKBP3_HUMAN_Tsuboyama_2023_2KFV,1237,0.5973186655593061,0.9240531649179294,0.16129032258064516,91.23188781738281
GAL4_YEAST_Kitzman_2015,1195,0.5845022756906095,0.5882130974028711,0.25833333333333336,66.09046173095703
GCN4_YEAST_Staller_2018,2638,0.22295069030273676,0.8886420008756031,0.20833333333333334,62.67597579956055
GDIA_HUMAN_Silverstein_2021,1154,0.40783305657120766,0.9626880918814701,0.11206896551724138,94.44818878173828
GFP_AEQVI_Sarkisyan_2016,51714,0.6865773142636976,0.97336270564609,0.2536736272235112,96.86991119384766
GLPA_HUMAN_Elazar_2016,245,0.5547274967563997,0.9039296840037544,0.52,58.305274963378906
GRB2_HUMAN_Faure_2021,63366,0.7180835583403936,0.9748606411358192,0.4017673978223134,88.25515747070312
HCP_LAMBD_Tsuboyama_2023_2L6Q,1040,0.6974339807579761,0.959309522453094,0.34615384615384615,86.32073211669922
HECD1_HUMAN_Tsuboyama_2023_3DKM,5586,0.26199675968946384,0.9025034065230948,0.5330948121645797,94.04110717773438
HEM3_HUMAN_Loggerenberg_2023,5689,0.3865565585608128,0.8872158125043985,0.140597539543058,91.45033264160156
HIS7_YEAST_Pokusaeva_2019,496137,0.5539188154175008,0.9796681200417041,0.20522433184181885,95.25495910644531
HMDH_HUMAN_Jiang_2019,16853,0.3295895968884408,0.9334775473326338,0.12930011862396204,76.59834289550781
HSP82_YEAST_Cote-Hammarlof_2020_growth-H2O2,2252,0.22301697285630154,0.985774544702156,0.13716814159292035,84.9645004272461
HSP82_YEAST_Flynn_2019,13294,0.3386840244368766,0.955546438995391,0.11428571428571428,84.9645004272461
HSP82_YEAST_Mishra_2016,4323,0.4283994921136346,0.9833720449338307,0.11085450346420324,84.9645004272461
HXK4_HUMAN_Gersing_2022_activity,8570,0.4789298298828295,0.7201418341752904,0.1353558926487748,94.04448699951172
HXK4_HUMAN_Gersing_2023_abundance,8396,0.3979014602601007,0.9702535824586292,0.15,94.04448699951172
I6TAH8_I68A0_Doud_2015,9462,0.27243257587420777,0.8337564982007908,0.15100316789862725,87.02687072753906
IF1_ECOLI_Kelsic_2016,1367,0.42400858369391453,0.9800429996395786,0.13138686131386862,85.27263641357422
ILF3_HUMAN_Tsuboyama_2023_2L33,1329,0.526323764482053,0.9146738435750463,0.13533834586466165,94.51859283447266
ISDH_STAAW_Tsuboyama_2023_2LHR,1944,0.5893789415884199,0.9505494119971407,0.3333333333333333,91.35236358642578
KCNE1_HUMAN_Muhammad_2023_expression,2339,0.26362681052770726,0.9037781459334332,0.16666666666666666,68.3093032836914
KCNE1_HUMAN_Muhammad_2023_function,2315,0.34780200456409205,0.939513018207839,0.1336206896551724,68.3093032836914
KCNH2_HUMAN_Kozek_2020,200,0.6701117527938198,0.189129520644558,0.3,61.26321029663086
KCNJ2_MOUSE_Coyote-Maestas_2022_function,6963,0.22693878569599243,0.8981931782745908,0.10043041606886657,80.52477264404297
KCNJ2_MOUSE_Coyote-Maestas_2022_surface,6917,0.35279421724401266,0.8033724611713737,0.11849710982658959,80.4336929321289
KKA2_KLEPN_Melnikov_2014,4960,0.5493024585044708,0.8007568648098786,0.19556451612903225,94.40950775146484
LGK_LIPST_Klesmith_2015,7890,0.4579818968657966,0.9599571668779544,0.16476552598225602,97.27772521972656
LYAM1_HUMAN_Elazar_2016,359,0.48547878219804114,0.7978349340058799,0.3333333333333333,85.28120422363281
MAFG_MOUSE_Tsuboyama_2023_1K1V,1429,0.8018399951014283,0.9562281062474514,0.43356643356643354,94.05194854736328
MBD11_ARATH_Tsuboyama_2023_6ACV,2116,0.79209243856776,0.9375223850997585,0.37264150943396224,83.3412094116211
MET_HUMAN_Estevam_2023,5393,0.5857608244770768,0.9232449967625082,0.1537037037037037,90.19418334960938
MK01_HUMAN_Brenan_2016,6809,0.2132225402851204,0.7589850553941856,0.08663729809104258,90.79547119140625
MLAC_ECOLI_MacRae_2023,4007,0.3275437752636653,0.9683676549218236,0.10972568578553615,91.4463119506836
MSH2_HUMAN_Jia_2020,16749,0.3537744780708279,0.862721613410191,0.11701492537313433,87.88512420654297
MTH3_HAEAE_RockahShmuel_2015,1777,0.531750999398523,0.8959303020327716,0.15168539325842698,93.53160858154297
MTHR_HUMAN_Weile_2021,12464,0.3823926707799864,0.9678838033222146,0.13151563753007217,87.88263702392578
